kerndaten_id,uid,pid,tstamp,crdate,cruser_id,a0,a1,a2,a3,a5,a6,a7a,a7b,a8,a9a,a9b,a9c,a9d,a12a,a12aa,a12b,a12c,a12d,a12e,a12f,a12g,a12h,a12i,a13a,a13b,a13c,a13d,a14a,a14aa,a14b,a14ba,a15a,a15aa,a15b,a15ba,a16a,a16b,a16ba,a17,a18,a19,a20,a21,a22,a23,a24a,a24b,a25,a25a_a,a25a,a25ab,a25ac,a25b,a25c,a26,a27,a28,a25aa,c1,c2,f1,f2a,f2b,f3a,f3b,f4,f5,f6,f7,f8,f9,QID
199,27,1,1478874072,1478874072,5,Mensch (Guineanerin) [Schädel],"Anatomie, Anthropologie",AIG,665,64; 3; 18; 7; 305,1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,Negerin aus Guinea; Aethiopissae Guineensis,<i>Homo sapiens</i>,Mensch,,,rezent,rezent,,,,,,,,,"Amsterdam, Noord-Holland - Nederland - Europe - World","52° 21\' 00\'\' N, 004° 54\' 00\'\' E",tgn:700695,,,,,,"Geuns, Steven Jan van (1767-1795)",,1791-01-01,1791-12-31,Geschenk,1840 (aus Privatsammlung Blumenbachs),,"Blumenbachs Beschriftung auf dem Schädel ""Rev. Geuns"", würde eher auf den Bruder S. J. van Geuns, den Theologen Jan van Geuns (1764-1834) hindeuten, dagegen sprechen jedoch der handschriftliche Katalogeintrag Blumenbachs (Cod.Ms. Blumenbach I,4, fol. 2) sowie die Angabe der durch den Donator vorgenommenen Obduktion.",,"00093: 13f;
00008: 3; 148f; 151; 290f;
00004: XXIV; 204f; 209; 326;
Spengel (1877): 58f

","00093: Taf. 19;
00008: Taf 1, Fig. 3; Taf. 2, Fig. 5;
00004: Taf 1, Fig. 3; Taf. 2, Fig. 5",nein,"Spengel, J.W. (1877): Die von Blumenbach gegründete anthropologische Sammlung der Universität Göttingen. Aufgenommen im Jahre 1874. [In:] Schaafhausen, H. (Hrsg.): Die Anthropologischen Sammlungen Deutschlands. Ein Verzeichnis des in Deutschland vorhandenen anthropologischen Materials. Nach dem Beschluss der Deutschen Anthropologischen Gesellschaft zusammengestellt unter der Leitung des Vorsitzenden der zu diesem Zwecke ernannten Commission, H. Schaaffhausen. II. Göttingen. VI + 91 S. Braunschweig (Vieweg und Sohn).",,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,die Rechte für die digitalen 2D-Einzelaufnahmen liegen bei der Akademie der Wissenschaften zu Göttingen,,0,1,"""aethiopisch"" (Negerin aus Guinea, Blumenbach Sammlung Nr. 665 (7); übermittelt durch Prof. v. Geuns in Utrecht 1791)
","L. Numberger-Thuy, M. Schultz, A. Gehler, N. Schäfer",2011-10-14,N. Schäfer,2016-11-11,,"Cod. Ms. Blumenbach I, Nr. 4: 3",,,,,Q4792
679,27,1,1477572938,1477572938,5,Mensch (Bantu) [Schädel],"Anatomie, Anthropologie",AIG,666,62; 16; 82; 43; 8; 293,1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,Neger; Aethiopis quinti Congensis,<i>Homo sapiens</i>,Mensch,,,rezent,rezent,,,,,,,,,ehem. Königreich Kongo,,,,,,,,"Reineggs, Jacob (1744-1793)",cnp00252916,1792-09-19,1792-09-19,Geschenk,1840 (aus Privatsammlung Blumenbachs),,don. über G. T. von Asch,,"00093: 13f;
Spengel (1877): 56f",00093: Taf. 18,nein,"Spengel, J.W. (1877): Die von Blumenbach gegründete
anthropologische Sammlung der Universität Göttingen. Aufgenommen im Jahre 1874. [In:] Schaafhausen, H. (Hrsg.): Die Anthropologischen Sammlungen Deutschlands. Ein Verzeichnis des in Deutschland vorhandenen anthropologischen Materials. Nach dem Beschluss der Deutschen Anthropologischen
Gesellschaft zusammengestellt unter der Leitung des Vorsitzenden der zu diesem Zwecke ernannten Commission, H. Schaaffhausen. II. Göttingen. VI + 91 S. Braunschweig (Vieweg und Sohn).",,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,die Rechte für die digitalen 2D-Einzelaufnahmen liegen bei der Akademie der Wissenschaften zu Göttingen,,0,3,"Krt. Nr. 666; Neger, d); Bl. 1792; von Coll. R. Reineggs et Bar. V. Asch; Ort: Congo; alte Sign.: 8; (Hinw. Auf Bl. Decas II, 18)
","L. Numberger-Thuy, M. Schultz, A. Gehler, N. Schäfer",2012-10-24,N. Schäfer,2015-09-07,,,,,,,Q4829
681,27,1,1441284012,1441284012,5,Mensch (Sudaner) [Schädel],"Anatomie, Anthropologie",AIG,667,41; 9; 9b; 300 ,1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,Neger,<i>Homo sapiens</i>,Mensch,,,rezent,rezent,,,,,,,,,"Darfur, As-S?d?n - Africa - World","12° 00\' 00\'\' N, 024° 45\' 00\'\' E",tgn:701665,,,,,,"Osiander, Johann Friedrich (1787-1855)",cnp01437411,,,vermutlich Geschenk,1840 (aus Privatsammlung Blumenbachs),,,,Spengel (1877): 56f,,nein,"Spengel, J.W. (1877): Die von Blumenbach gegründete anthropologische Sammlung der Universität Göttingen. Aufgenommen im Jahre 1874. [In:] Schaafhausen, H. (Hrsg.): Die Anthropologischen Sammlungen Deutschlands. Ein Verzeichnis des in Deutschland vorhandenen anthropologischen Materials. Nach dem Beschluss der Deutschen Anthropologischen Gesellschaft zusammengestellt unter der Leitung des Vorsitzenden der zu diesem Zwecke ernannten Commission, H. Schaaffhausen. II. Göttingen. VI + 91 S. Braunschweig (Vieweg und Sohn).",,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,die Rechte für die digitalen 2D-Einzelaufnahmen liegen bei der Akademie der Wissenschaften zu Göttingen,,0,3,"Text der Karteikarte:
Krt. Nr. 667
Neger, e)
Bl.
d. Prof. Osiander
Ort: Darfur
alte Sign.: 9
","L. Numberger-Thuy, M. Schultz, A. Gehler, N. Schäfer",2012-10-29,N. Schäfer,2015-09-03,,,,,,,Q4794
682,27,1,1441641748,1441641748,5,"Mensch (Afrikaner) [Schädel, neonatal]","Anatomie, Anthropologie",AIG,669,19; 46; 10; 310,1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,Aethiopis neonati; neugebohrener Neger-Knabe; neugebohrenes Negerkind; Neger-Kind,<i>Homo sapiens</i>,Mensch,,,rezent,rezent,,,,,,,,,"Kassel, Hessen state - Deutschland - Europe - World","51° 10\' 00\'\' N, 009° 20\' 00\'\' E",tgn:700594,,,,,,"Billmann, Johann Christian (????-????)",,1794-01-01,1794-12-31,unbekannt,1840 (aus Privatsammlung Blumenbachs),,,,"00094: 14ff;
Spengel (1877): 58f",00094: Taf. 30,nein,"Spengel, J.W. (1877): Die von Blumenbach gegründete anthropologische Sammlung der Universität Göttingen. Aufgenommen im Jahre 1874. [In:] Schaafhausen, H. (Hrsg.): Die Anthropologischen Sammlungen Deutschlands. Ein Verzeichnis des in Deutschland vorhandenen anthropologischen Materials. Nach dem Beschluss der Deutschen Anthropologischen Gesellschaft zusammengestellt unter der Leitung des Vorsitzenden der zu diesem Zwecke ernannten Commission, H. Schaaffhausen. II. Göttingen. VI + 91 S. Braunschweig (Vieweg und Sohn).",,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,die Rechte für die digitalen 2D-Einzelaufnahmen liegen bei der Akademie der Wissenschaften zu Göttingen,,0,3,"Text der Karteikarte:
Krt. Nr. 669
Neger (neugeboren), f)
Bl. 1794
v. Chir. Billmann in Cassel
alte Sign.: 10
(Hinw. Auf Bl. Decas III/30)
","L. Numberger-Thuy, M. Schultz, A. Gehler, N. Schäfer",2012-11-05,N. Schäfer,2015-09-07,,,,,,,Q4834
200,27,1,1479197738,1479197738,5,Mensch (Mulatte) [Schädel],"Anatomie, Anthropologie",AIG,672,22d; 21; 165; 312,1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,Mulatte; Mulattae,<i>Homo sapiens</i>,Mensch,,,rezent,rezent,,,,,,,,,"Demerara, Guyana - South America - World","6° 48` 44`` N
 58° 10` 12`` W
 ",tgn:112336,,,,,,"Beneker, Fr. (????-????)",,1808-02-01,1808-02-01,vermutlich Geschenk,1840 (aus Privatsammlung Blumenbachs),,,,"00097: 12;
00577: 2083;
Spengel (1877): 58f

","00097: Taf. 56

",nein,"Spengel, J.W. (1877): Die von Blumenbach gegründete anthropologische Sammlung der Universität Göttingen. Aufgenommen im Jahre 1874. [In:] Schaafhausen, H. (Hrsg.): Die Anthropologischen Sammlungen Deutschlands. Ein Verzeichnis des in Deutschland vorhandenen anthropologischen Materials. Nach dem Beschluss der Deutschen Anthropologischen Gesellschaft zusammengestellt unter der Leitung des Vorsitzenden der zu diesem Zwecke ernannten Commission, H. Schaaffhausen. II. Göttingen. VI + 91 S. Braunschweig (Vieweg und Sohn).",,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,die Rechte für die digitalen 2D-Einzelaufnahmen liegen bei der Akademie der Wissenschaften zu Göttingen,,0,6,"Text der Karteikarte:
Krt. Nr. 672
Mulatte, v. Neger, i)
Bl. 1807
v. Dr. Beneker
alte Sign.: 23
(Hinw. auf Bl. Decas VI/56)

","L. Numberger-Thuy, M. Schultz, A. Gehler, N. Schäfer",2011-10-14,N. Schäfer,2016-11-15,,"Cod. Ms. Blumenbach I, Nr. 4: 4",,,,,Q4793
683,27,1,1441641971,1441641971,5,Mensch (Afroamerikaner) [Schädel],"Anatomie, Anthropologie",AIG,681,59; 81; 44; 13; 292,1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,Neger; Creole; Creolneger; Aethiopum,<i>Homo sapiens</i>,Mensch,,,rezent,rezent,,,,,,,,,"New York, New York state - United States - North and Central America - World","40° 42\' 00\'\' N, 074° 00\' 00\'\' W",tgn:700756,,,,,,"Michaelis, Christian Friedrich (1754-1818)",cnp00363381,,,vermutlich Geschenk,1840 (aus Privatsammlung Blumenbachs),,,,"00092: 21ff;
Spengel (1877): 56f",00092: Taf. 7,nein,"Spengel, J.W. (1877): Die von Blumenbach gegründete anthropologische Sammlung der Universität Göttingen. Aufgenommen im Jahre 1874. [In:] Schaafhausen, H. (Hrsg.): Die Anthropologischen Sammlungen Deutschlands. Ein Verzeichnis des in Deutschland vorhandenen anthropologischen Materials. Nach dem Beschluss der Deutschen Anthropologischen Gesellschaft zusammengestellt unter der Leitung des Vorsitzenden der zu diesem Zwecke ernannten Commission, H. Schaaffhausen. II. Göttingen. VI + 91 S. Braunschweig (Vieweg und Sohn).",,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,die Rechte für die digitalen 2D-Einzelaufnahmen liegen bei der Akademie der Wissenschaften zu Göttingen,,0,4,"Text der Karteikarte:
Krt. Nr. 681
Neger, t)
Bl. 1784
v. Hofrat Michaelis
Ort: New-York
alte Sign. Nr. 13? [handschriftlich hinzugefügt]
","L. Numberger-Thuy, M. Schultz, A. Gehler, N. Schäfer",2012-11-05,N. Schäfer,2015-09-07,,,,,,,Q4830
684,20,1,1481126690,1481126690,1,Mensch (Afroamerikaner) [Schädel],"Anatomie, Anthropologie",AIG,684,81b; 45; 62; 14; 298,1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,Creolneger,<i>Homo sapiens</i>,Mensch,,,rezent,rezent,,,,,,,,,"New York, New York state - United States - North and Central America - World","40° 42\' 00\'\' N, 074° 00\' 00\'\' W",tgn:700756,,,,,,"Hunold, ? (????-????)",,,,vermutlich Geschenk,1840 (aus Privatsammlung Blumenbachs),,,,Spengel (1877): 56f,,nein,"Spengel, J.W. (1877): Die von Blumenbach gegründete anthropologische Sammlung der Universität Göttingen. Aufgenommen im Jahre 1874. [In:] Schaafhausen, H. (Hrsg.): Die Anthropologischen Sammlungen Deutschlands. Ein Verzeichnis des in Deutschland vorhandenen anthropologischen Materials. Nach dem Beschluss der Deutschen Anthropologischen Gesellschaft zusammengestellt unter der Leitung des Vorsitzenden der zu diesem Zwecke ernannten Commission, H. Schaaffhausen. II. Göttingen. VI + 91 S. Braunschweig (Vieweg und Sohn).",,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,die Rechte für die digitalen 2D-Einzelaufnahmen liegen bei der Akademie der Wissenschaften zu Göttingen,,0,4,"Text der Karteikarte:
Krt. Nr. 684
Neger, 2)
Bl.
v. Dr. Hunold
Ort: New-York
alte Sign.: 14
","L. Numberger-Thuy, M. Schultz, A. Gehler, N. Schäfer",2012-11-05,N. Schäfer,2015-12-07,,,,,,,Q4827
685,20,1,1481126710,1481126710,1,Mensch (Afroamerikanerin?) [Schädel],"Anatomie, Anthropologie",AIG,685,"3a; 45b, c oder d; 15; 306",1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,Neger,<i>Homo sapiens</i>,Mensch,,,rezent,rezent,,,,,,,,,"Kuba, North and Central America - World","21° 30\' 00\'\' N, 080° 00\' 00\'\' W",tgn:700462,,,,,,"Spitta, Heinrich (1799-1860)",cnp00390020,,,unbekannt,1840 (aus Privatsammlung Blumenbachs),,,,Spengel (1877): 58f,,nein,"Spengel, J.W. (1877): Die von Blumenbach gegründete anthropologische Sammlung der Universität Göttingen. Aufgenommen im Jahre 1874. [In:] Schaafhausen, H. (Hrsg.): Die Anthropologischen Sammlungen Deutschlands. Ein Verzeichnis des in Deutschland vorhandenen anthropologischen Materials. Nach dem Beschluss der Deutschen Anthropologischen Gesellschaft zusammengestellt unter der Leitung des Vorsitzenden der zu diesem Zwecke ernannten Commission, H. Schaaffhausen. II. Göttingen. VI + 91 S. Braunschweig (Vieweg und Sohn).",,"Georg-August-Universität Göttingen, Geowissenschaftliches Zentrum, Museum, Sammlungen & Geopark",,,,,,,,,Naturalia,,die Rechte für die digitalen 2D-Einzelaufnahmen liegen bei der Akademie der Wissenschaften zu Göttingen,,0,2,"Text der Karteikarte:
Krt. Nr. 685
Neger, 3a)
Bl.
v. Dr. Spitta
Ort: Cuba
alte Sign.: 15
","L. Numberger-Thuy, M. Schultz, A. Gehler, N. Schäfer
",2012-11-05,N. Schäfer,2015-09-03,,,,,,,Q4781
686,27,1,1441288273,1441288273,5,Mensch (Afroamerikaner?) [Schädel],"Anatomie, Anthropologie",AIG,686,"3b; 45b, c oder d; 16; 309",1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,Neger,<i>Homo sapiens</i>,"Mensch
",,,rezent,rezent,,,,,,,,,"Kuba, North and Central America - World","21° 30\' 00\'\' N, 080° 00\' 00\'\' W",tgn:700462,,,,,,"Spitta, Heinrich (1799-1860)",cnp00390020,,,unbekannt,1840 (aus Privatsammlung Blumenbachs),,,,Spengel (1877): 58f,,nein,"Spengel, J.W. (1877): Die von Blumenbach gegründete anthropologische Sammlung der Universität Göttingen. Aufgenommen im Jahre 1874. [In:] Schaafhausen, H. (Hrsg.): Die Anthropologischen Sammlungen Deutschlands. Ein Verzeichnis des in Deutschland vorhandenen anthropologischen Materials. Nach dem Beschluss der Deutschen Anthropologischen Gesellschaft zusammengestellt unter der Leitung des Vorsitzenden der zu diesem Zwecke ernannten Commission, H. Schaaffhausen. II. Göttingen. VI + 91 S. Braunschweig (Vieweg und Sohn).",,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,die Rechte für die digitalen 2D-Einzelaufnahmen liegen bei der Akademie der Wissenschaften zu Göttingen,,0,3,"Text der Karteikarte:
Krt. Nr. 686
Neger, 3 b)
Bl.
v. Dr. Spitta
Ort: Cuba
alte Sign.: 16
","L. Numberger-Thuy, M. Schultz, A. Gehler, N. Schäfer",2012-11-05,N. Schäfer,2015-09-03,,,,,,,Q4818
687,27,1,1441288930,1441288930,5,Mensch (Afroamerikaner?) [Schädel],"Anatomie, Anthropologie",AIG,687,"3c; 45b, c oder d; 17; 295",1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,Neger,<i>Homo sapiens</i>,Mensch,,,rezent,rezent,,,,,,,,,"Kuba, North and Central America - World","21° 30\' 00\'\' N, 080° 00\' 00\'\' W",tgn:700462,,,,,,"Spitta, Heinrich (1799-1860)",cnp00390020,,,unbekannt,1840 (aus Privatsammlung Blumenbachs),,,,Spengel (1877): 56f,,nein,"Spengel, J.W. (1877): Die von Blumenbach gegründete anthropologische Sammlung der Universität Göttingen. Aufgenommen im Jahre 1874. [In:] Schaafhausen, H. (Hrsg.): Die Anthropologischen Sammlungen Deutschlands. Ein Verzeichnis des in Deutschland vorhandenen anthropologischen Materials. Nach dem Beschluss der Deutschen Anthropologischen Gesellschaft zusammengestellt unter der Leitung des Vorsitzenden der zu diesem Zwecke ernannten Commission, H. Schaaffhausen. II. Göttingen. VI + 91 S. Braunschweig (Vieweg und Sohn).",,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,die Rechte für die digitalen 2D-Einzelaufnahmen liegen bei der Akademie der Wissenschaften zu Göttingen,,0,3,"Text der Karteikarte:
Krt. Nr. 687
Neger, 3c)
Bl.
v. Dr. Spitta
Ort: Cuba
alte Sign.: 17
","L. Numberger-Thuy, M. Schultz, A. Gehler, N. Schäfer
",2012-11-05,N. Schäfer,2015-09-03,,,,,,,Q4826
688,27,1,1441642090,1441642090,5,Mensch (Bantu) [Schädel],"Anatomie, Anthropologie",AIG,693,3; 313,1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,Caffer; Kaffer,<i>Homo sapiens</i>,Mensch,,,rezent,rezent,,,,,,,,,"Südafrika, Africa - World","30° 00\' 00\'\' S, 026° 00\' 00\'\' E",tgn:100019,,"Buchenröder, ? (????-????)",,,,"Hesse, Christian Heinrich Friedrich (1772-1832)",,1816-12-01,1816-12-31,vermutlich Geschenk,1840 (aus Privatsammlung Blumenbachs),,,,"00099: 6;
Spengel (1877): 58f",00099: Taf. 68,nein,"Spengel, J.W. (1877): Die von Blumenbach gegründete anthropologische Sammlung der Universität Göttingen. Aufgenommen im Jahre 1874. [In:] Schaafhausen, H. (Hrsg.): Die Anthropologischen Sammlungen Deutschlands. Ein Verzeichnis des in Deutschland vorhandenen anthropologischen Materials. Nach dem Beschluss der Deutschen Anthropologischen Gesellschaft zusammengestellt unter der Leitung des Vorsitzenden der zu diesem Zwecke ernannten Commission, H. Schaaffhausen. II. Göttingen. VI + 91 S. Braunschweig (Vieweg und Sohn).",,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,,,0,2,"Text der Karteikarte:
Krt. Nr. 693
Caffer
Bl. 1816
v. Hesse
alte Sign.: 3
(Hinw. auf Bl., Decas VII/68)
","L. Numberger-Thuy, M. Schultz, A. Gehler, N. Schäfer",2012-11-05,N. Schäfer,2015-09-07,,,,,,,Q4828
226,27,1,1470298459,1470298459,5,Mensch (Khoisanfrau) [Schädel],"Anatomie, Anthropologie",AIG,696,82b; 47; 1; 315,1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,Hottentottin,<i>Homo sapiens</i>,Mensch,,,rezent,rezent,,,,,,,,,,,,,,,,,"Hesse, Christian Heinrich Friedrich (1772-1832)",,,,vermutlich Geschenk,1840 (aus Privatsammlung Blumenbachs),,"der Schädel wurde dem Donator Hesse vom ""Wundarzt"" Pallas, Dietrich (1768?-1840) überlassen.",,"00577:2083f
00899:672
Spengel (1877): 60f",,nein,"Spengel, J.W. (1877): Die von Blumenbach gegründete anthropologische Sammlung der Universität Göttingen. Aufgenommen im Jahre 1874. [In:] Schaafhausen, H. (Hrsg.): Die Anthropologischen Sammlungen Deutschlands. Ein Verzeichnis des in Deutschland vorhandenen anthropologischen Materials. Nach dem Beschluss der Deutschen Anthropologischen Gesellschaft zusammengestellt unter der Leitung des Vorsitzenden der zu diesem Zwecke ernannten Commission, H. Schaaffhausen. II. Göttingen. VI + 91 S. Braunschweig (Vieweg und Sohn).",,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,die Rechte für die digitalen 2D-Einzelaufnahmen liegen bei der Akademie der Wissenschaften zu Göttingen,,0,3,"Text der Karteikarte:
Krt. Nr. 696
Hottentot (fem.)
Bl.
d. Past. Hesse; Kapstadt
alte Sign.: 1
","L. Numberger-Thuy, M. Schultz, A. Gehler, N. Schäfer",2011-11-10,N. Schäfer,2015-09-07,,,,,,,Q4833
689,27,1,1441642381,1441642381,5,Mensch (Grönländer) [Schädel],"Anatomie, Anthropologie",AIG,699,80b; 56; 109; 376,1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,"Grönländer, Groenlandi",<i>Homo sapiens</i>,Mensch,"Kalaallit, Inuit",,rezent,rezent,,,,,,,,,"Godhavn, Qeqertarsuaq - Kitaa - Grønland - North and Central America - World","69° 15\' 00\'\' N, 053° 33\' 00\'\' W",tgn:101656,,,,1793-01-01,1793-12-31,"Wad, Gregers (1755-1832)",cnp00158615,1797-01-01,1797-12-31,vermutlich Geschenk,1840 (aus Privatsammlung Blumenbachs),,Prof. Wad erhielt den Schädel von der Grönländischen Gesellschaft durch Eldner,,"00095: 12f;
Spengel (1877): 74f",00095: Taf. 36,nein,"Spengel, J.W. (1877): Die von Blumenbach gegründete anthropologische Sammlung der Universität Göttingen. Aufgenommen im Jahre 1874. [In:] Schaafhausen, H. (Hrsg.): Die Anthropologischen Sammlungen Deutschlands. Ein Verzeichnis des in Deutschland vorhandenen anthropologischen Materials. Nach dem Beschluss der Deutschen Anthropologischen Gesellschaft zusammengestellt unter der Leitung des Vorsitzenden der zu diesem Zwecke ernannten Commission, H. Schaaffhausen. II. Göttingen. VI + 91 S. Braunschweig (Vieweg und Sohn).",,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,die Rechte für die digitalen 2D-Einzelaufnahmen liegen bei der Akademie der Wissenschaften zu Göttingen,,0,3,"Krt. Nr. 699; Grönländer, a); Bl. 1797; v. Prof …, Kopenhagen; Ort: godhaven; alte Sign.: 109; (Hinw. Auf Bl. Decas IV, 36","L. Numberger-Thuy, M. Schultz, A. Gehler, N. Schäfer",2012-11-05,N. Schäfer,2015-09-07,,,,,,,Q4788
690,27,1,1477584466,1477584466,5,Mensch (Grönländerin) [Schädel],"Anatomie, Anthropologie",AIG,700,80c; 57; 110; 378,1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,Grönländerin; Feminae Groenlandicae,<i>Homo sapiens</i>,Mensch,Inuit; Kalaallit,,rezent,rezent,,,,,,,,,"Godhavn, Qeqertarsuaq - Kitaa - Grønland - North and Central America - World","69° 15\' 00\'\' N, 053° 33\' 00\'\' W",tgn:101656,,,,,,"Wad, Gregers (1755-1832)",cnp00158615,1799-01-01,1799-12-31,vermutlich Geschenk,1840 (aus Privatsammlung Blumenbachs),,,,"00095: 12f;
Spengel (1877): 74f",00095: Taf. 37,nein,"Spengel, J.W. (1877): Die von Blumenbach gegründete anthropologische Sammlung der Universität Göttingen. Aufgenommen im Jahre 1874. [In:] Schaafhausen, H. (Hrsg.): Die Anthropologischen Sammlungen Deutschlands. Ein Verzeichnis des in Deutschland vorhandenen anthropologischen Materials. Nach dem Beschluss der Deutschen Anthropologischen Gesellschaft zusammengestellt unter der Leitung des Vorsitzenden der zu diesem Zwecke ernannten Commission, H. Schaaffhausen. II. Göttingen. VI + 91 S. Braunschweig (Vieweg und Sohn).",,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,die Rechte für die digitalen 2D-Einzelaufnahmen liegen bei der Akademie der Wissenschaften zu Göttingen,,0,3,"Text der Karteikarte:
Krt. Nr. 700
Grönländer (fem.), b)
Bl. 1799
v. Prof. Wad in Kopenhagen
Ort: Godhaven
alte Sign.: 110
(Hinweis auf Bl., Decas IV, 37)
","L. Numberger-Thuy, M. Schultz, A. Gehler, N. Schäfer",2012-11-05,N. Schäfer,2015-09-07,,,,,,,Q4765
